id_odf,siren,nom,type,adress,url_ptf,nb_ptf,url_datagouv,nb_datagouv,id_datagouv,merge,tranche_ptf,platform_clean,orga,tags,id_ods,depcode,dep_label,regcode,reg_code_short,reg_code_geo,pop_insee,tranche_pop,lat,lon,text
odf_248900334,248900334,CA DU GRAND SENONAIS,CA,21 Boulevard du 14 Juillet 89100 Sens,https://trouver.ternum-bfc.fr/organization/communaute-dagglomeration-du-grand-senonais,3,https://www.data.gouv.fr/fr/datasets/5c2f22d6634f416a515cb152/,14,5c2f22d6634f416a515cb152,ptf+datagouv,d_1_5,DataGouv,DataGouv,Urbanisme,,89,Yonne,BFC-27,BFC,27,58729,p_50_100,48.195291,3.2851,"<p>L'organisation CA DU GRAND SENONAIS est une communauté d'agglomérations et se situe dans le département 89 (Yonne) en région Bourgogne-Franche-Comté. Cette communauté d'agglomérations représente une population de 58729 habitants</p><br><p>CA DU GRAND SENONAIS publie sur un portail local et sur data.gouv avec une plateforme de type DataGouv.</p><br><p>Cette organisation a publié 4 jeux de données : 3 jeux de données sur sa plateforme et 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://trouver.ternum-bfc.fr/organization/communaute-dagglomeration-du-grand-senonais'> la plateforme de CA DU GRAND SENONAIS</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/datasets/5c2f22d6634f416a515cb152/'> sa page sur datagouv</a>.</p><br><p>Adresse : 21 Boulevard du 14 Juillet 89100 Sens.</p><br><p>N° de SIREN : 248900334.</p><br>"
odf_242010056,242010056,CA DU PAYS AJACCIEN,CA,Rue Antoine Sollacaro 20090 Ajaccio,https://opendata.ca-ajaccien.corsica/ouverture-des-donnees-publiques-du-pays-ajaccien/donnees/,109,https://www.data.gouv.fr/fr/organizations/5540eb53c751df7dafe96a3b,2,5540eb53c751df7dafe96a3b,ptf+datagouv,d_101_250,OpenDataSoft,Data Corsica,Transport-Sports-Equipements-Urbanisme,,2A,Corse-du-Sud,COR-94,COR,94,85103,p_50_100,41.929866,8.738556,"<p>L'organisation CA DU PAYS AJACCIEN est une communauté d'agglomérations et se situe dans le département 2A (Corse-du-Sud) en région Corse. Cette communauté d'agglomérations représente une population de 85103 habitants</p><br><p>CA DU PAYS AJACCIEN publie sur un portail local et sur data.gouv avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 123 jeux de données : 109 jeux de données sur sa plateforme et 14 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://opendata.ca-ajaccien.corsica/ouverture-des-donnees-publiques-du-pays-ajaccien/donnees/'> la plateforme de CA DU PAYS AJACCIEN</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5540eb53c751df7dafe96a3b'> sa page sur datagouv</a>.</p><br><p>Adresse : Rue Antoine Sollacaro 20090 Ajaccio.</p><br><p>N° de SIREN : 242010056.</p><br>"
odf_200039857,200039857,CA DU PAYS DE GRASSE,CA,57 Avenue Pierre Sémard 06130 Grasse,https://opendata.sictiam.fr/fr/organization/ca-du-pays-de-grasse,1,https://www.data.gouv.fr/fr/organizations/5afae4b088ee3854d32fa3d9/,6,5afae4b088ee3854d32fa3d9,ptf+datagouv,d_1_5,OpenDataSoft,Data Sicoval,Equipements-Transport,,06,Alpes-Maritimes,PAC-93,PAC,93,101795,p_100_250,43.656709,6.9307,"<p>L'organisation CA DU PAYS DE GRASSE est une communauté d'agglomérations et se situe dans le département 06 (Alpes-Maritimes) en région Provence-Alpes-Côte-d’Azur. Cette communauté d'agglomérations représente une population de 101795 habitants</p><br><p>CA DU PAYS DE GRASSE publie sur un portail local et sur data.gouv avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 3 jeux de données : 1 jeu de données sur sa plateforme et 2 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://opendata.sictiam.fr/fr/organization/ca-du-pays-de-grasse'> la plateforme de CA DU PAYS DE GRASSE</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5afae4b088ee3854d32fa3d9/'> sa page sur datagouv</a>.</p><br><p>Adresse : 57 Avenue Pierre Sémard 06130 Grasse.</p><br><p>N° de SIREN : 200039857.</p><br>"
odf_243500782,243500782,CA DU PAYS DE SAINT MALO,CA,6 La Ville Jegu 35260 Cancale,https://data.stmalo-agglomeration.fr/explore/?refine.publisher=SAINT-MALO+AGGLOMERATION,25,https://www.data.gouv.fr/fr/organizations/5492db21c751df7a9c04805a,,5492db21c751df7a9c04805a,ptf+datagouv,d_26_50,OpenDataSoft,Data Saint Malo Agglomération,Administratif-Equipements-Environnement,SAINT-MALO AGGLOMERATION,35,Ille-et-Vilaine,BRE-53,BRE,53,84407,p_50_100,48.67433,-1.867128,"<p>L'organisation CA DU PAYS DE SAINT MALO est une communauté d'agglomérations et se situe dans le département 35 (Ille-et-Vilaine) en région Bretagne. Cette communauté d'agglomérations représente une population de 84407 habitants</p><br><p>CA DU PAYS DE SAINT MALO publie sur un portail local et sur data.gouv avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 31 jeux de données : 25 jeux de données sur sa plateforme et 6 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.stmalo-agglomeration.fr/explore/?refine.publisher=SAINT-MALO+AGGLOMERATION'> la plateforme de CA DU PAYS DE SAINT MALO</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5492db21c751df7a9c04805a'> sa page sur datagouv</a>.</p><br><p>Adresse : 6 La Ville Jegu 35260 Cancale.</p><br><p>N° de SIREN : 243500782.</p><br>"
odf_200073419,200073419,CA DU PUY EN VELAY,CA,Place de la Liberation 43000 Le Puy-en-Velay,https://opendata.agglo-lepuyenvelay.fr/geonetwork/srv/fre/catalog.search#/search?facet.q=type%2Fdataset%26sourceCatalog%2F1c86ee62-a93b-4bf6-8f19-9e162a587920&resultType=details&sortBy=relevance&fast=index&_content_type=json&from=1&to=20,103,,,,ptf,d_101_250,Spécifique,Opendata Auvergne Rhône Alpes,Urbanisme-Equipements,,43,Haute-Loire,ARA-84,ARA,84,8915,p_5_10,45.047411,3.876854,"<p>L'organisation CA DU PUY EN VELAY est une communauté d'agglomérations et se situe dans le département 43 (Haute-Loire) en région Auvergne-Rhône-Alpes. Cette communauté d'agglomérations représente une population de 8915 habitants</p><br><p>CA DU PUY EN VELAY publie uniquement sur un portail local avec une plateforme de type Spécifique.</p><br><p>Cette organisation a publié 103 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://opendata.agglo-lepuyenvelay.fr/geonetwork/srv/fre/catalog.search#/search?facet.q=type%2Fdataset%26sourceCatalog%2F1c86ee62-a93b-4bf6-8f19-9e162a587920&resultType=details&sortBy=relevance&fast=index&_content_type=json&from=1&to=20'> la plateforme de CA DU PUY EN VELAY</a>.</p><br><p>Adresse : Place de la Liberation 43000 Le Puy-en-Velay.</p><br><p>N° de SIREN : 200073419.</p><br>"
odf_200071892,200071892,CA DU SAINT QUENTINOIS,CA,58 Boulevard Victor Hugo 02100 Saint-Quentin,http://opendata.agglo-saintquentinois.fr/datasets,523,,2,,ptf,d_501_5000,ArcGIS,Opendata Saint Quentin,Administratif-Citoyenneté-Education-Environnement-Transport-Equipements,,02,Aisne,HDF-32,HDF,32,81489,p_50_100,49.841761,3.284852,"<p>L'organisation CA DU SAINT QUENTINOIS est une communauté d'agglomérations et se situe dans le département 02 (Aisne) en région Hauts-de-France. Cette communauté d'agglomérations représente une population de 81489 habitants</p><br><p>CA DU SAINT QUENTINOIS publie uniquement sur un portail local avec une plateforme de type ArcGis.</p><br><p>Cette organisation a publié 523 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='http://opendata.agglo-saintquentinois.fr/datasets'> la plateforme de CA DU SAINT QUENTINOIS</a>.</p><br><p>Adresse : 58 Boulevard Victor Hugo 02100 Saint-Quentin.</p><br><p>N° de SIREN : 200071892.</p><br>"
odf_200034700,200034700,CA DURANCE LUBERON VERDON,CA,16 Place de l’Hôtel de Ville 04100 Manosque,https://trouver.datasud.fr/organization/communaute-dagglomeration-durance-luberon-verdon,6,https://www.data.gouv.fr/es/organizations/5911d508c751df168e15a89f/,,5911d508c751df168e15a89f,ptf+datagouv,d_6_10,CKAN,Data Sud,Equipements-Transport,,04,Alpes-de-Haute-Provence,PAC-93,PAC,93,61520,p_50_100,43.83373,5.782661,"<p>L'organisation CA DURANCE LUBERON VERDON est une communauté d'agglomérations et se situe dans le département 04 (Alpes-de-Haute-Provence) en région Provence-Alpes-Côte-d’Azur. Cette communauté d'agglomérations représente une population de 61520 habitants</p><br><p>CA DURANCE LUBERON VERDON publie sur un portail local et sur data.gouv avec une plateforme de type CKAN.</p><br><p>Cette organisation a publié 8 jeux de données : 6 jeux de données sur sa plateforme et 2 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://trouver.datasud.fr/organization/communaute-dagglomeration-durance-luberon-verdon'> la plateforme de CA DURANCE LUBERON VERDON</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/es/organizations/5911d508c751df168e15a89f/'> sa page sur datagouv</a>.</p><br><p>Adresse : 16 Place de l’Hôtel de Ville 04100 Manosque.</p><br><p>N° de SIREN : 200034700.</p><br>"
odf_200071454,200071454,CA EVREUX PORTES DE NORMANDIE,CA,9 Rue Voltaire 27000 Évreux,https://epn-agglo.opendatasoft.com/explore/?sort=modified&refine.publisher=Evreux+Portes+de+Normandie+,1,,,,ptf,d_1_5,Spécifique,Opendata Auvergne Rhône Alpes,Télécom,Evreux Portes de Normandie,27,Eure,NOR-28,NOR,28,111800,p_100_250,49.009167,1.157405,"<p>L'organisation CA EVREUX PORTES DE NORMANDIE est une communauté d'agglomérations et se situe dans le département 27 (Eure) en région Normandie. Cette communauté d'agglomérations représente une population de 111800 habitants</p><br><p>CA EVREUX PORTES DE NORMANDIE publie uniquement sur un portail local avec une plateforme de type Spécifique.</p><br><p>Cette organisation a publié 1 jeu de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://epn-agglo.opendatasoft.com/explore/?sort=modified&refine.publisher=Evreux+Portes+de+Normandie+'> la plateforme de CA EVREUX PORTES DE NORMANDIE</a>.</p><br><p>Adresse : 9 Rue Voltaire 27000 Évreux.</p><br><p>N° de SIREN : 200071454.</p><br>"
odf_200069821,200069821,CA FECAMP CAUX LITTORAL AGGLOMERATION,CA,825 Route de Valmont 76400 Fécamp,https://data.estuairedelaseine.fr/,6,,8,,ptf,d_6_10,Spécifique,Data Estuaire de la Seine,Administratif-Citoyenneté-Transport-Urbanisme-Environnement-Equipements,,76,Seine-Maritime,NOR-28,NOR,28,39521,p_25_50,49.75109,0.414625,"<p>L'organisation CA FECAMP CAUX LITTORAL AGGLOMERATION est une communauté d'agglomérations et se situe dans le département 76 (Seine-Maritime) en région Normandie. Cette communauté d'agglomérations représente une population de 39521 habitants</p><br><p>CA FECAMP CAUX LITTORAL AGGLOMERATION publie uniquement sur un portail local avec une plateforme de type Spécifique.</p><br><p>Cette organisation a publié 6 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.estuairedelaseine.fr/'> la plateforme de CA FECAMP CAUX LITTORAL AGGLOMERATION</a>.</p><br><p>Adresse : 825 Route de Valmont 76400 Fécamp.</p><br><p>N° de SIREN : 200069821.</p><br>"
odf_200066124,200066124,CA GAILLAC GRAULHET,CA,81600 TECOU,,,https://www.data.gouv.fr/fr/organizations/5ee28a82a4726888290c20c4/,,5ee28a82a4726888290c20c4,datagouv,d_6_10,DataGouv,DataGouv,Urbanisme,,81,Tarn,OCC-76,OCC,76,73228,p_50_100,43.843058,1.935546,"<p>L'organisation CA GAILLAC GRAULHET est une communauté d'agglomérations et se situe dans le département 81 (Tarn) en région Occitanie. Cette communauté d'agglomérations représente une population de 73228 habitants</p><br><p>CA GAILLAC GRAULHET publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 8 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5ee28a82a4726888290c20c4/'> sa page sur datagouv</a>.</p><br><p>Adresse : 81600 TECOU.</p><br><p>N° de SIREN : 200066124.</p><br>"
odf_200067825,200067825,CA GAP TALLARD DURANCE,CA,3 Rue du Colonel Roux 05000 Gap,https://trouver.datasud.fr/organization/communaute-dagglomeration-de-gap-tallard-durance,1,,17,,ptf,d_1_5,CKAN,Data Sud,Environnement,,05,Hautes-Alpes,PAC-93,PAC,93,50025,p_50_100,44.558774,6.079671,"<p>L'organisation CA GAP TALLARD DURANCE est une communauté d'agglomérations et se situe dans le département 05 (Hautes-Alpes) en région Provence-Alpes-Côte-d’Azur. Cette communauté d'agglomérations représente une population de 50025 habitants</p><br><p>CA GAP TALLARD DURANCE publie uniquement sur un portail local avec une plateforme de type CKAN.</p><br><p>Cette organisation a publié 1 jeu de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://trouver.datasud.fr/organization/communaute-dagglomeration-de-gap-tallard-durance'> la plateforme de CA GAP TALLARD DURANCE</a>.</p><br><p>Adresse : 3 Rue du Colonel Roux 05000 Gap.</p><br><p>N° de SIREN : 200067825.</p><br>"
odf_248400251,248400251,CA GRAND AVIGNON,CA,320 Chemin des Meinajariés 84000 Avignon,,,https://www.data.gouv.fr/fr/organizations/5a7ad2b1c751df27e7d1190c/,46,5a7ad2b1c751df27e7d1190c,datagouv,d_11_25,DataGouv,DataGouv,Urbanisme-Transport-Culture-Environnement,,84,Vaucluse,PAC-93,PAC,93,193712,p_100_250,43.909806,4.887533,"<p>L'organisation CA GRAND AVIGNON est une communauté d'agglomérations et se situe dans le département 84 (Vaucluse) en région Provence-Alpes-Côte-d’Azur. Cette communauté d'agglomérations représente une population de 193712 habitants</p><br><p>CA GRAND AVIGNON publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 17 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5a7ad2b1c751df27e7d1190c/'> sa page sur datagouv</a>.</p><br><p>Adresse : 320 Chemin des Meinajariés 84000 Avignon.</p><br><p>N° de SIREN : 248400251.</p><br>"
odf_200069052,200069052,CA GRAND BELFORT,CA,Place d’Armes 90000 Belfort,https://belfort-cab.opendata.arcgis.com/search,40,https://www.data.gouv.fr/fr/organizations/5afd7ce888ee387d9f4e136f/,,5afd7ce888ee387d9f4e136f,ptf+datagouv,d_51_100,CKAN-CKAN,Data BFC-IDéO - Portail Opendata BFC,Equipements-Transport-Education,,90,Territoire-de-Belfort,BFC-27,BFC,27,105390,p_100_250,47.638459,6.863044,"<p>L'organisation CA GRAND BELFORT est une communauté d'agglomérations et se situe dans le département 90 (Territoire-de-Belfort) en région Bourgogne-Franche-Comté. Cette communauté d'agglomérations représente une population de 105390 habitants</p><br><p>CA GRAND BELFORT publie sur un portail local et sur data.gouv avec une plateforme de type CKAN  CKAN.</p><br><p>Cette organisation a publié 86 jeux de données : 40 jeux de données sur sa plateforme et 46 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://belfort-cab.opendata.arcgis.com/search'> la plateforme de CA GRAND BELFORT</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5afd7ce888ee387d9f4e136f/'> sa page sur datagouv</a>.</p><br><p>Adresse : Place d’Armes 90000 Belfort.</p><br><p>N° de SIREN : 200069052.</p><br>"
odf_247100589,247100589,CA GRAND CHALON,CA,23 Avenue Georges Pompidou 71100 Chalon-sur-Saône,https://www.databfc.fr/bfc/portail,3,,35,,ptf,d_1_5,CKAN-CKAN,Data BFC-IDéO - Portail Opendata BFC,Administratif-Environnement-Equipements-Citoyenneté,,71,Saône-et-Loire,BFC-27,BFC,27,113901,p_100_250,46.779863,4.845234,"<p>L'organisation CA GRAND CHALON est une communauté d'agglomérations et se situe dans le département 71 (Saône-et-Loire) en région Bourgogne-Franche-Comté. Cette communauté d'agglomérations représente une population de 113901 habitants</p><br><p>CA GRAND CHALON publie uniquement sur un portail local avec une plateforme de type CKAN  CKAN.</p><br><p>Cette organisation a publié 3 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.databfc.fr/bfc/portail'> la plateforme de CA GRAND CHALON</a>.</p><br><p>Adresse : 23 Avenue Georges Pompidou 71100 Chalon-sur-Saône.</p><br><p>N° de SIREN : 247100589.</p><br>"
odf_200069110,200069110,CA GRAND CHAMBERY AGGLOMERATION,CA,106 Allée des Blachères 73000 Chambéry,https://donnees.grandchambery.fr/explore/?refine.publisher=Grand+Chamb%C3%A9ry,20,https://www.data.gouv.fr/fr/organizations/5ba24dc9634f41611dc498cc/,1,5ba24dc9634f41611dc498cc,ptf+datagouv,d_51_100,OpenDataSoft,Data Grand Chambéry,Administratif-Equipements-Transport,Grand Chambéry,73,Savoie,ARA-84,ARA,84,136805,p_100_250,45.598986,5.89644,"<p>L'organisation CA GRAND CHAMBERY AGGLOMERATION est une communauté d'agglomérations et se situe dans le département 73 (Savoie) en région Auvergne-Rhône-Alpes. Cette communauté d'agglomérations représente une population de 136805 habitants</p><br><p>CA GRAND CHAMBERY AGGLOMERATION publie sur un portail local et sur data.gouv avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 55 jeux de données : 20 jeux de données sur sa plateforme et 35 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://donnees.grandchambery.fr/explore/?refine.publisher=Grand+Chamb%C3%A9ry'> la plateforme de CA GRAND CHAMBERY AGGLOMERATION</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5ba24dc9634f41611dc498cc/'> sa page sur datagouv</a>.</p><br><p>Adresse : 106 Allée des Blachères 73000 Chambéry.</p><br><p>N° de SIREN : 200069110.</p><br>"
